gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,internet_service_Fiber optic,internet_service_No,contract_One year,contract_Two year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn_reason_Attitude of support person,churn_reason_Competitor had better devices,churn_reason_Competitor made better offer,churn_reason_Competitor offered higher download speeds,churn_reason_Competitor offered more data,churn_reason_Deceased,churn_reason_Don't know,churn_reason_Extra data charges,churn_reason_Lack of affordable download/upload speed,churn_reason_Lack of self-service on Website,churn_reason_Limited range of services,churn_reason_Long distance charges,churn_reason_Moved,churn_reason_Network reliability,churn_reason_Poor expertise of online support,churn_reason_Poor expertise of phone support,churn_reason_Price too high,churn_reason_Product dissatisfaction,churn_reason_Service dissatisfaction
1,0,1,0,38,1,1,0,1,1,0,1,0,1,94.65,3624.3,1,1,71,3498,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,1,0,1,0,0,1,1,1,100.25,100.25,1,1,100,5797,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,16,1,1,0,0,1,0,0,1,1,88.45,1422.1,1,1,88,5186,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.85,69.85,1,1,97,4548,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,12,1,0,1,0,1,0,0,0,0,81.7,858.6,1,1,76,2850,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,4,1,0,0,0,0,0,0,1,1,79.9,324.3,1,1,77,4669,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,15,1,1,0,0,0,0,0,0,1,25.4,399.6,1,1,86,2853,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,41,1,1,1,0,1,0,0,0,1,83.75,3273.55,1,1,71,4995,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,1,1,82,5421,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,1,1,0,0,0,0,0,0,0,1,69.4,69.4,1,1,65,2404,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,7,1,1,0,0,0,0,0,0,1,74.9,541.15,1,1,68,5159,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,42,1,0,1,0,0,0,0,0,1,74.15,3229.4,1,1,94,2322,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.1,70.1,1,1,100,2007,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,12,1,1,1,0,0,0,0,0,1,78.3,909.25,1,1,98,3545,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,55,1,1,0,0,0,0,1,1,1,96.8,5283.95,1,1,82,4089,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,17,1,1,1,1,0,0,1,0,1,94.4,1617.5,1,1,66,2825,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,0,1,0,0,1,0,0,84.3,84.3,1,1,78,2172,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,72,1,1,1,1,1,1,1,1,0,92.45,6440.25,1,1,78,5697,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,11,1,1,0,0,1,0,1,1,1,99.55,1131.2,1,1,71,3172,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,8,1,1,0,0,1,0,0,0,1,81.25,585.95,1,1,72,3812,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.95,19.95,1,1,76,4860,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,23,1,1,1,1,1,0,1,0,1,99.25,2186.4,1,1,76,5338,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,39,1,0,0,0,1,1,0,0,1,80.45,3201.55,1,1,85,2224,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1,0,9,1,1,0,0,1,0,0,0,1,79.35,661.25,1,1,93,4533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,15,1,1,0,1,0,0,0,0,1,79.75,1111.85,1,1,65,2813,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,0,30,1,1,0,0,1,0,1,1,1,100.05,3046.15,1,1,100,4664,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.35,69.35,1,1,91,5796,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,3,1,0,0,0,0,1,0,1,0,85.8,272.2,1,1,89,5641,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,67,1,1,1,0,1,0,1,1,1,79.7,5293.4,1,1,77,6289,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,1,1,1,0,0,0,0,0,0,0,50.55,50.55,1,1,95,3357,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1,1,0,0,0,0,0,1,0,1,80.55,80.55,1,1,91,4273,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,12,1,1,0,1,1,0,0,0,1,84.5,916.9,1,1,84,4154,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,22,1,0,0,1,0,0,0,1,1,84.3,1855.65,1,1,85,5313,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,2,1,0,0,0,0,0,0,0,1,67.75,116.65,1,1,71,2299,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,27,1,1,0,0,0,0,0,1,1,85.25,2287.25,1,1,80,5172,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,10,1,1,0,1,0,0,0,0,1,80.05,830.7,1,1,76,3740,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.0,20.0,1,1,83,3657,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,22,1,0,1,0,0,0,0,0,1,48.8,1054.6,1,1,100,2270,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,1,1,1,0,0,0,0,0,1,1,85.05,85.05,1,1,96,2975,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,21,1,0,0,1,1,1,1,1,1,102.8,2110.15,1,1,100,3123,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,6,1,0,0,0,1,1,1,1,1,99.95,547.65,1,1,87,3722,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,72,1,1,1,1,1,1,1,1,1,117.8,8684.8,1,1,100,4432,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,54,1,1,0,1,0,0,0,0,1,79.5,4370.25,1,1,78,5684,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,3,1,1,0,0,0,1,0,0,1,79.65,251.75,1,1,87,5036,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,8,1,0,0,0,1,0,1,1,1,94.7,740.3,1,1,94,5811,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,5,1,1,0,0,1,0,1,0,1,92.5,452.7,1,1,73,2810,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.45,19.45,1,1,84,2865,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,2,1,1,0,0,0,0,0,0,1,75.55,166.3,1,1,77,4320,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,1,1,0,0,0,0,0,0,0,1,70.0,70.0,1,1,85,2485,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,65,1,0,1,0,0,1,1,1,1,74.8,4820.15,1,1,89,5207,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,33,1,1,0,1,1,0,1,1,1,104.4,3409.6,1,1,71,3185,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,15,1,0,1,0,0,0,1,0,0,86.2,1270.2,1,1,90,5829,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,1,30,0,0,0,0,0,1,1,1,0,51.2,1561.5,1,1,79,4568,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.5,31.55,1,1,82,2484,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,0,0,4,1,1,0,0,0,0,0,0,1,74.9,321.75,1,1,78,2122,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0,0,2,1,1,0,0,0,0,0,0,0,74.9,147.15,1,1,93,2078,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,25,1,1,0,1,0,0,1,1,1,100.25,2387.75,1,1,74,2195,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,25,1,1,1,1,0,0,1,1,1,102.8,2660.2,1,1,94,4969,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,43,1,1,0,0,0,1,1,1,1,100.0,4211.55,1,1,93,4760,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,10,1,0,0,1,0,1,1,1,1,99.85,990.9,1,1,69,4243,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,2,1,1,0,0,0,0,1,1,1,94.2,193.8,1,1,79,5299,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,0,0,9,1,1,0,0,0,0,0,1,1,83.85,790.15,1,1,71,3723,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,0,0,27,1,1,0,0,1,0,0,1,0,88.3,2467.75,1,1,96,2420,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,69,1,0,0,1,1,1,1,1,1,104.05,7262.0,1,1,100,4254,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,22,1,0,0,0,1,0,1,1,1,94.7,1914.9,1,1,72,5615,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,56,1,1,0,0,1,0,1,1,1,100.65,5688.05,1,1,85,4803,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,66,1,1,0,1,1,0,1,1,1,80.55,5265.1,1,1,94,4400,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,24,1,1,1,0,0,0,0,0,1,78.85,1772.25,1,1,65,3079,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.45,44.45,1,1,65,4879,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,36,1,1,0,0,0,0,0,1,1,84.9,3067.2,1,1,69,2455,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.25,20.25,1,1,89,2959,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,1,0,0,0,0,1,74.35,74.35,1,1,66,5633,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,1,0,0,1,1,0,0,0,62.05,62.05,1,1,86,2937,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,1,0,39,1,0,1,0,1,1,1,1,0,80.0,3182.95,1,1,76,2704,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,0,5,1,1,0,1,1,0,1,1,0,104.1,541.9,1,1,76,3131,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,1,0,24,0,0,1,0,0,0,0,1,0,39.1,971.3,1,1,89,4591,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,2,1,1,0,0,0,0,0,0,1,76.5,162.45,1,1,80,5944,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,5,1,0,0,0,0,1,0,0,1,49.2,216.9,1,1,73,4336,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,11,1,1,0,0,0,0,0,0,0,23.15,245.2,1,1,65,5671,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,4,1,0,0,0,0,0,0,1,0,80.85,302.75,1,1,73,2961,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
